book_id,text_reviews_count,language_code,average_rating,authors,publication_year,title
7331435,11874.0,eng,3.64,"[{'author_id': '49625', 'role': ''}]",2010,A Visit from the Goon Squad
7445,40143.0,eng,4.24,"[{'author_id': '3275', 'role': ''}]",2006,The Glass Castle
368916,3723.0,eng,4.19,"[{'author_id': '58918', 'role': ''}]",1990,"84, Charing Cross Road"
12326644,2085.0,eng,3.95,"[{'author_id': '9987', 'role': ''}, {'author_id': '4598360', 'role': 'Translator'}]",2012,"The Kingmaker's Daughter (The Plantagenet and Tudor Novels, #4)"
17934530,6744.0,eng,3.63,"[{'author_id': '33919', 'role': ''}]",2014,"Annihilation (Southern Reach, #1)"
6596547,3216.0,eng,4.18,"[{'author_id': '688672', 'role': ''}]",,Mockingbird
4325,3601.0,eng,3.91,"[{'author_id': '2987', 'role': ''}]",2004,Dreamland
8492319,3202.0,en-US,4.28,"[{'author_id': '20248', 'role': ''}]",2011,"Lover Unleashed (Black Dagger Brotherhood, #9)"
10756240,2698.0,eng,3.37,"[{'author_id': '2715', 'role': ''}]",2012,Telegraph Avenue
704043,2157.0,eng,3.93,"[{'author_id': '375626', 'role': ''}]",2007,"Kiss of Midnight (Midnight Breed,  #1)"
7519231,1698.0,eng,4.06,"[{'author_id': '14032', 'role': ''}]",2010,"All Clear (All Clear, #2)"
27774758,4768.0,eng,4.32,"[{'author_id': '7770873', 'role': ''}]",2016,"An Ember in the Ashes (An Ember in the Ashes, #1)"
16433,2076.0,eng,3.97,"[{'author_id': '9355', 'role': ''}]",,"Forever Odd (Odd Thomas, #2)"
15957,2111.0,eng,3.77,"[{'author_id': '7136914', 'role': ''}]",2003,The Patron Saint of Liars
10174795,1648.0,en-US,3.53,"[{'author_id': '504627', 'role': ''}]",2011,"Glow (Sky Chasers, #1)"
108077,3427.0,eng,3.95,"[{'author_id': '6846', 'role': ''}]",2000,The Watsons Go to Birmingham - 1963
14965,1533.0,,3.57,"[{'author_id': '3530', 'role': ''}]",2006,Light on Snow
7134202,2006.0,eng,3.85,"[{'author_id': '3780', 'role': ''}, {'author_id': '8215', 'role': ''}]",2010,"Private (Private, #1)"
237209,13779.0,eng,3.75,"[{'author_id': '138825', 'role': ''}]",2007,"In the Woods (Dublin Murder Squad, #1)"
17407748,7392.0,eng,4.13,"[{'author_id': '2345', 'role': ''}]",2013,The Longest Ride
11507,2162.0,eng,4.19,"[{'author_id': '7385', 'role': ''}]",2003,My Name Is Asher Lev
8680417,2238.0,eng,3.92,"[{'author_id': '363130', 'role': ''}]",2011,"Midnight Riot (Peter Grant, #1)"
5326,7562.0,,4.02,"[{'author_id': '239579', 'role': ''}]",1999,A Christmas Carol
13521399,1928.0,eng,3.90,"[{'author_id': '3780', 'role': ''}, {'author_id': '8215', 'role': ''}]",2012,"Confessions of a Murder Suspect (Confessions, #1)"
3590,3049.0,eng,4.30,"[{'author_id': '2448', 'role': ''}]",1998,The Adventures of Sherlock Holmes
21570318,1951.0,eng,3.67,"[{'author_id': '6474354', 'role': ''}]",2015,Crimson Bound
310612,10382.0,eng,3.89,"[{'author_id': '3049', 'role': ''}, {'author_id': '337', 'role': 'Foreword'}]",1994,A Confederacy of Dunces
9662386,2386.0,en-US,4.34,"[{'author_id': '3097905', 'role': ''}]",2011,"Tiger's Quest (The Tiger Saga, #2)"
4373,1817.0,en-US,4.30,"[{'author_id': '3028', 'role': ''}]",2006,First They Killed My Father: A Daughter of Cambodia Remembers
15832932,1572.0,eng,3.71,"[{'author_id': '4660036', 'role': ''}]",2014,What I Thought Was True
1362193,2138.0,ind,4.15,"[{'author_id': '647438', 'role': ''}]",2008,"Laskar Pelangi (Tetralogi Laskar Pelangi, #1)"
6465707,2183.0,eng,4.43,"[{'author_id': '12425', 'role': ''}]",2009,"The Walking Dead, Compendium 1"
180066,3194.0,en-US,4.03,"[{'author_id': '104943', 'role': ''}]",,Beautiful Boy: A Father's Journey Through His Son's Addiction
22232,10972.0,eng,3.75,"[{'author_id': '12696', 'role': ''}]",2002,"Stargirl (Stargirl, #1)"
73062,1907.0,eng,3.44,"[{'author_id': '66622', 'role': ''}]",,Scarlett
51113,1498.0,en-US,4.12,"[{'author_id': '28719', 'role': ''}]",1995,The Samurai's Garden
25816688,3150.0,eng,3.91,"[{'author_id': '88506', 'role': ''}]",2016,The Fireman
7743117,2832.0,en-CA,3.77,"[{'author_id': '16218', 'role': ''}]",2012,Sacré Bleu: A Comedy d'Art
10962765,1528.0,en-US,3.58,"[{'author_id': '7130', 'role': ''}]",,Nightwoods
13615414,3634.0,eng,3.92,"[{'author_id': '7956', 'role': ''}]",2013,Gulp: Adventures on the Alimentary Canal
9378733,3071.0,eng,3.92,"[{'author_id': '1218', 'role': ''}]",,The Psychopath Test: A Journey Through the Madness Industry
16181,3661.0,en-US,3.88,"[{'author_id': '9987', 'role': ''}]",,"The Constant Princess (The Plantagenet and Tudor Novels, #6)"
9581507,1890.0,en-US,3.58,"[{'author_id': '29471', 'role': ''}]",2011,Don't Breathe a Word
4900,6697.0,eng,3.42,"[{'author_id': '3345', 'role': ''}]",2003,Heart of Darkness
28020254,1503.0,eng,4.44,"[{'author_id': '5769238', 'role': ''}]",,"Soulless (King, #4)"
11869272,8758.0,eng,3.97,"[{'author_id': '4992939', 'role': ''}]",,"Behind the Beautiful Forevers: Life, Death, and Hope in a Mumbai Undercity"
18144124,5548.0,eng,4.23,"[{'author_id': '904939', 'role': ''}]",2014,"I Am Pilgrim (Pilgrim, #1)"
161426,3436.0,eng,3.58,"[{'author_id': '93575', 'role': ''}]",2004,How I Live Now
77711,1623.0,eng,4.13,"[{'author_id': '44037', 'role': ''}]",,"A Fire Upon the Deep (Zones of Thought, #1)"
18172471,1542.0,eng,4.03,"[{'author_id': '2987125', 'role': ''}]",2014,"The Selection Stories: The Prince & The Guard (The Selection, #0.5, 2.5)"
9160695,5630.0,eng,3.61,"[{'author_id': '59966', 'role': ''}]",2011,Battle Hymn of the Tiger Mother
3268926,2289.0,eng,3.79,"[{'author_id': '188932', 'role': ''}]",,The Christmas Sweater
13414446,11475.0,eng,4.29,"[{'author_id': '4342215', 'role': ''}]",2013,"Prodigy (Legend, #2)"
13366259,2705.0,eng,3.74,"[{'author_id': '3140334', 'role': ''}]",2012,The Yellow Birds
25802884,2544.0,eng,4.12,"[{'author_id': '6452845', 'role': ''}]",2015,"Hollywood Dirt (Hollywood Dirt, #1)"
11206,2710.0,eng,4.13,"[{'author_id': '7277', 'role': ''}]",1995,In the Time of the Butterflies
21412360,1797.0,eng,3.58,"[{'author_id': '1351903', 'role': ''}]",2014,Nora Webster
25735012,7743.0,eng,4.21,"[{'author_id': '383606', 'role': 'Pseudonym'}, {'author_id': '1077326', 'role': ''}]",2015,"Career of Evil (Cormoran Strike, #3)"
11595276,1955.0,en-US,3.98,"[{'author_id': '4916529', 'role': ''}]",2012,The Miseducation of Cameron Post
23299513,1593.0,eng,3.76,"[{'author_id': '4864634', 'role': ''}]",2016,"The Shadow Queen (Ravenspire, #1)"
11076177,2112.0,eng,3.58,"[{'author_id': '4030', 'role': ''}]",2011,The Cat's Table
415,1856.0,eng,4.03,"[{'author_id': '235', 'role': ''}, {'author_id': '2964893', 'role': 'contributor'}, {'author_id': '2904887', 'role': 'translator'}]",2006,Gravity's Rainbow
76778,3938.0,en-US,4.12,"[{'author_id': '1630', 'role': ''}]",1984,The Martian Chronicles
8701129,1914.0,eng,4.15,"[{'author_id': '18282', 'role': ''}]",2011,"Love You More (Tessa Leoni, #1; Detective D.D. Warren, #5)"
79885,3878.0,eng,4.14,"[{'author_id': '12470', 'role': ''}]",2005,"The Lincoln Lawyer (Mickey Haller, #1; Harry Bosch Universe, #17)"
1811543,2334.0,en-US,4.33,"[{'author_id': '21748', 'role': ''}]",2008,"Magic Burns (Kate Daniels, #2)"
11477648,1639.0,eng,3.66,"[{'author_id': '4725841', 'role': ''}]",2011,"Fifty Shades of Grey (Fifty Shades, #1)"
83144,3863.0,eng,4.33,"[{'author_id': '47499', 'role': ''}]",2001,"The Bronze Horseman (The Bronze Horseman, #1)"
23209927,6282.0,eng,3.65,"[{'author_id': '24556', 'role': ''}]",2015,At the Water's Edge
23209924,1966.0,eng,3.83,"[{'author_id': '1226977', 'role': ''}]",2015,The Water Knife
6178648,4931.0,eng,4.43,"[{'author_id': '785914', 'role': ''}]",2009,Nothing to Envy: Ordinary Lives in North Korea
17347389,9392.0,eng,4.27,"[{'author_id': '1330292', 'role': ''}]",2013,"The Dream Thieves (The Raven Cycle, #2)"
70535,3013.0,eng,4.12,"[{'author_id': '7779', 'role': ''}]",2000,"2001: A Space Odyssey (Space Odyssey, #1)"
7933615,1809.0,en-US,3.98,"[{'author_id': '17015', 'role': ''}, {'author_id': '17010', 'role': ''}]",2012,"Hidden (House of Night, #10)"
7933617,1860.0,eng,4.04,"[{'author_id': '17015', 'role': 'co-author'}, {'author_id': '17010', 'role': 'co-author'}]",2011,"Destined (House of Night, #9)"
20663702,1568.0,eng,4.06,"[{'author_id': '7802044', 'role': ''}]",2014,Smoke Gets in Your Eyes: And Other Lessons from the Crematory
207266,1587.0,eng,3.86,"[{'author_id': '33280', 'role': ''}]",2000,"The Adventures of Captain Underpants (Captain Underpants, #1)"
113429,2868.0,,3.81,"[{'author_id': '65678', 'role': ''}]",2007,No One Belongs Here More Than You
3087,2817.0,eng,3.91,"[{'author_id': '86404', 'role': ''}]",2005,A Room with a View
33917107,1624.0,eng,4.29,"[{'author_id': '243930', 'role': ''}]",2017,On Tyranny: Twenty Lessons from the Twentieth Century
6837103,15345.0,en-CA,4.18,"[{'author_id': '3067074', 'role': ''}]",2010,The Kitchen House
19501,45741.0,eng,3.51,"[{'author_id': '11679', 'role': ''}]",,"Eat, Pray, Love"
7617119,2531.0,eng,3.77,"[{'author_id': '2740668', 'role': ''}]",2010,"I Am Not A Serial Killer (John Cleaver, #1)"
46799,8520.0,eng,3.77,"[{'author_id': '69007', 'role': 'as ""Anonymous""'}, {'author_id': '5158478', 'role': ''}]",2006,Go Ask Alice
228696,1790.0,eng,4.20,"[{'author_id': '5989', 'role': ''}, {'author_id': '511540', 'role': 'Illustrator'}]",1987,Owl Moon
23129923,1566.0,eng,3.79,"[{'author_id': '1914334', 'role': ''}]",2015,Fifteen Dogs
207802,1628.0,eng,3.86,"[{'author_id': '121585', 'role': ''}]",2011,"Ida B. . . and Her Plans to Maximize Fun, Avoid Disaster, and (Possibly) Save the World"
30256248,2656.0,eng,3.86,"[{'author_id': '5027236', 'role': ''}]",2017,By Your Side
16303287,3578.0,eng,4.20,"[{'author_id': '150038', 'role': ''}, {'author_id': '836009', 'role': ''}, {'author_id': '10317', 'role': ''}, {'author_id': '5377476', 'role': 'Illustrator'}]",2014,The Bane Chronicles
4313522,3128.0,en-US,3.78,"[{'author_id': '702360', 'role': ''}]",,The School of Essential Ingredients
213647,2673.0,en-US,3.95,"[{'author_id': '125308', 'role': ''}]",2007,"The Warrior Heir (The Heir Chronicles, #1)"
284440,2313.0,eng,4.21,"[{'author_id': '165168', 'role': ''}, {'author_id': '2161876', 'role': 'Illustrator'}]",2007,"Skulduggery Pleasant (Skulduggery Pleasant, #1)"
69242,1916.0,en-US,3.96,"[{'author_id': '39021', 'role': ''}, {'author_id': '39020', 'role': ''}]",,Made to Stick: Why Some Ideas Survive and Others Die
77430,2029.0,eng,4.11,"[{'author_id': '5600', 'role': ''}]",1990,"Master and Commander (Aubrey & Maturin, #1)"
161887,1817.0,eng,4.14,"[{'author_id': '93858', 'role': ''}]",2005,East
30688435,3655.0,eng,3.82,"[{'author_id': '16902', 'role': ''}]",2017,Exit West
6828896,1702.0,,4.00,"[{'author_id': '3064249', 'role': ''}]",2010,"Delivering Happiness: A Path to Profits, Passion, and Purpose"
12926132,2120.0,eng,3.95,"[{'author_id': '49177', 'role': ''}]",2012,"Palace of Stone (Princess Academy, #2)"
12415695,1971.0,ara,3.70,"[{'author_id': '3246983', 'role': ''}]",2011,كخه يا بابا
12958487,1689.0,eng,4.43,"[{'author_id': '2958084', 'role': ''}]",2011,"Lady Luck (Colorado Mountain, #3)"
2924318,2265.0,eng,3.97,"[{'author_id': '7491', 'role': ''}]",2008,"Home (Gilead, #2)"
26073150,2637.0,eng,4.71,"[{'author_id': '3433047', 'role': ''}]",2016,"A Court of Mist and Fury (A Court of Thorns and Roses, #2)"
7747422,1491.0,en-US,4.33,"[{'author_id': '23573', 'role': ''}]",,It's a Book
5166,3664.0,en-US,3.97,"[{'author_id': '3509', 'role': ''}]",,Midwives
5167,1702.0,en-US,4.04,"[{'author_id': '3499', 'role': ''}]",2002,Cane River
5168,3070.0,en-US,4.00,"[{'author_id': '3510', 'role': ''}]",1998,Where the Heart Is
17830123,3093.0,eng,3.70,"[{'author_id': '7829666', 'role': ''}]",2014,We Are Not Ourselves
968403,1740.0,,3.82,"[{'author_id': '489673', 'role': ''}]",2007,The Descendants
10596724,1691.0,en-CA,4.28,"[{'author_id': '835348', 'role': ''}]",2013,"Horde (Razorland, #3)"
9938498,11669.0,eng,3.81,"[{'author_id': '5869', 'role': ''}]",2011,"In the Garden of Beasts: Love, Terror, and an American Family in Hitler's Berlin"
15767586,2007.0,eng,4.58,"[{'author_id': '4430', 'role': ''}]",2013,"Styxx (Dark-Hunter, #22)"
17880708,2607.0,eng,4.51,"[{'author_id': '7047863', 'role': ''}]",2013,"Fueled (Driven, #2)"
12394100,3713.0,eng,3.98,"[{'author_id': '357601', 'role': ''}]",2012,"Seraphina (Seraphina, #1)"
17262236,2255.0,eng,4.14,"[{'author_id': '52320', 'role': ''}]",2013,"Rose Under Fire (Code Name Verity, #2)"
3181564,2995.0,eng,3.94,"[{'author_id': '42775', 'role': ''}, {'author_id': '144369', 'role': 'Translator'}]",2009,The Housekeeper and the Professor
17470674,10412.0,eng,3.97,"[{'author_id': '1630', 'role': ''}]",2013,Fahrenheit 451
8354134,2779.0,eng,4.30,"[{'author_id': '12950', 'role': ''}]",2011,The Running Dream
6792458,3286.0,eng,4.49,"[{'author_id': '3051490', 'role': ''}]",2010,The New Jim Crow: Mass Incarceration in the Age of Colorblindness
18081717,1548.0,ara,3.95,"[{'author_id': '4396935', 'role': ''}]",2013,ترنيمة سلام
20803953,2043.0,,4.14,"[{'author_id': '7139136', 'role': ''}]",2014,"Bully (Fall Away, #1)"
9850443,6097.0,eng,3.83,"[{'author_id': '1041872', 'role': ''}, {'author_id': '4651678', 'role': 'Translator'}]",2011,The Sisters Brothers
18138948,1878.0,eng,4.18,"[{'author_id': '6994378', 'role': ''}]",2013,Stinger
18406862,2073.0,eng,3.94,"[{'author_id': '1330292', 'role': ''}]",2014,"Sinner (The Wolves of Mercy Falls, #4)"
27252,3582.0,eng,4.06,"[{'author_id': '44605', 'role': ''}]",2009,Pope Joan
25937866,1882.0,eng,3.92,"[{'author_id': '13663', 'role': ''}]",2016,Raymie Nightingale
15790842,18669.0,eng,3.74,"[{'author_id': '10015', 'role': ''}]",2013,Life After Life
10746542,10405.0,eng,3.70,"[{'author_id': '1462', 'role': ''}]",2011,The Sense of an Ending
30075802,2880.0,eng,3.98,"[{'author_id': '15225448', 'role': ''}]",2016,The Princess Saves Herself in this One
24189224,1636.0,eng,3.41,"[{'author_id': '787031', 'role': ''}]",2015,City on Fire
8041873,1707.0,en-US,3.94,"[{'author_id': '3484883', 'role': ''}]",2010,"Hold Me Closer, Necromancer (Necromancer, #1)"
32283133,3061.0,eng,3.86,"[{'author_id': '630', 'role': ''}]",2017,"Origin (Robert Langdon, #5)"
16527,2449.0,eng,3.89,"[{'author_id': '2238', 'role': ''}, {'author_id': '30209', 'role': 'Translator'}]",2006,Daughter of Fortune
18666006,2054.0,eng,3.59,"[{'author_id': '3509', 'role': ''}]",2014,"Close Your Eyes, Hold Hands"
2179276,1662.0,en-US,4.07,"[{'author_id': '10896', 'role': ''}]",2008,"The Time Paradox (Artemis Fowl, #6)"
16101168,1487.0,eng,4.00,"[{'author_id': '3095893', 'role': ''}]",2013,"Lola and the Boy Next Door (Anna and the French Kiss, #2)"
86643,2338.0,en-US,3.95,"[{'author_id': '49612', 'role': ''}]",2007,"Mistress of the Art of Death (Mistress of the Art of Death, #1)"
393199,2029.0,en-US,4.10,"[{'author_id': '3706', 'role': ''}]",1972,Down and Out in Paris and London
18297707,3785.0,eng,4.12,"[{'author_id': '6551005', 'role': ''}]",2013,"Tangled (Tangled, #1)"
9442157,1675.0,eng,4.11,"[{'author_id': '4062698', 'role': ''}]",2011,"Rock Hard (Sinners on Tour, #2)"
18711993,2718.0,ara,3.50,"[{'author_id': '3162181', 'role': ''}]",2013,فلتغفري
169762,1693.0,eng,3.49,"[{'author_id': '31688', 'role': ''}]",2006,"The Pox Party (The Astonishing Life of Octavian Nothing, Traitor to the Nation #1)"
15781725,4078.0,eng,3.75,"[{'author_id': '6454131', 'role': ''}]",2013,The House Girl
43641,51195.0,eng,4.07,"[{'author_id': '24556', 'role': ''}]",2007,Water for Elephants
6076387,2728.0,eng,3.14,"[{'author_id': '11746', 'role': ''}]",2009,A Gate at the Stairs
152380,2627.0,en-US,4.05,"[{'author_id': '6872556', 'role': ''}, {'author_id': '915108', 'role': 'Illustrator'}]",2006,"Mary Poppins (Mary Poppins, #1)"
13573236,5956.0,,3.79,"[{'author_id': '721', 'role': ''}]",2012,The Racketeer
310459,3503.0,eng,3.79,"[{'author_id': '26946', 'role': ''}]",1991,"Roll of Thunder, Hear My Cry (Logans, #4)"
828387,1824.0,en-US,3.38,"[{'author_id': '41814', 'role': ''}]",2006,A Short History of Tractors in Ukrainian
20316309,3801.0,ara,4.03,"[{'author_id': '6447490', 'role': ''}]",2013,في قلبي أنثى عبرية
25200,1619.0,eng,4.10,"[{'author_id': '14164', 'role': ''}, {'author_id': '14163', 'role': 'Translator'}]",1999,Silence
12262741,31657.0,eng,3.97,"[{'author_id': '155717', 'role': ''}]",2012,Wild: From Lost to Found on the Pacific Crest Trail
444304,2456.0,eng,3.86,"[{'author_id': '25422', 'role': ''}, {'author_id': '25421', 'role': ''}]",2003,"The Field Guide (The Spiderwick Chronicles, #1)"
7199667,1618.0,eng,4.04,"[{'author_id': '359109', 'role': ''}]",,"Princess of Glass (The Princesses of Westfalin Trilogy, #2)"
16096824,22406.0,eng,4.28,"[{'author_id': '3433047', 'role': ''}]",2015,"A Court of Thorns and Roses (A Court of Thorns and Roses, #1)"
16128105,1609.0,en-US,3.41,"[{'author_id': '45922', 'role': ''}]",2013,Big Brother
11192642,2828.0,eng,4.26,"[{'author_id': '17595', 'role': ''}, {'author_id': '4899611', 'role': 'Illustrator'}]",2011,Go the Fuck to Sleep
3393124,1950.0,en-US,4.07,"[{'author_id': '3780', 'role': ''}]",2009,"Max (Maximum Ride, #5)"
33609,1497.0,eng,4.18,"[{'author_id': '18930', 'role': ''}, {'author_id': '9987', 'role': 'Foreword'}]",2004,Katherine
10960383,1925.0,eng,3.93,"[{'author_id': '45915', 'role': ''}]",2012,A Grown-Up Kind of Pretty
40024,3775.0,eng,4.05,"[{'author_id': '27779', 'role': ''}]",2006,"The Alienist (Dr. Laszlo Kreizler, #1)"
10629,1568.0,fre,3.73,"[{'author_id': '3389', 'role': ''}, {'author_id': '5118071', 'role': 'Translator'}]",2001,Christine
3720975,6852.0,eng,3.96,"[{'author_id': '7128', 'role': ''}]",2009,Handle with Care
18209468,1979.0,eng,3.73,"[{'author_id': '7177796', 'role': ''}]",2014,The Weight of Blood
33385229,1665.0,eng,4.20,"[{'author_id': '7577278', 'role': ''}]",2017,They Both Die at the End
9305362,2698.0,eng,3.97,"[{'author_id': '4349837', 'role': ''}]",2012,"Captive Prince (Captive Prince, #1)"
44170,3014.0,en-US,3.93,"[{'author_id': '24818', 'role': ''}]",,"The Looking Glass Wars (The Looking Glass Wars, #1)"
19302,2027.0,eng,4.11,"[{'author_id': '410653', 'role': ''}, {'author_id': '2080877', 'role': 'Translator'}, {'author_id': '691655', 'role': 'Illustrator'}]",2005,Pippi Longstocking
20575411,2537.0,eng,3.90,"[{'author_id': '7491', 'role': ''}]",2014,"Lila (Gilead, #3)"
1078,6930.0,eng,3.97,"[{'author_id': '704', 'role': ''}]",2009,"The Good Earth (House of Earth, #1)"
12425532,3861.0,eng,4.04,"[{'author_id': '504038', 'role': ''}]",2012,"Of Poseidon (The Syrena Legacy, #1)"
32080126,2155.0,eng,3.83,"[{'author_id': '97313', 'role': ''}]",,Anything Is Possible
22725443,2011.0,eng,3.24,"[{'author_id': '441485', 'role': ''}]",2015,Hausfrau
13067,1957.0,en-US,3.87,"[{'author_id': '8178', 'role': ''}]",,Flush
33413128,3703.0,eng,4.31,"[{'author_id': '6485178', 'role': ''}, {'author_id': '35193', 'role': 'Translator'}]",2017,Beartown
77270,1479.0,eng,3.94,"[{'author_id': '6989', 'role': ''}]",1992,The Jungle Book
389627,13120.0,en-US,3.96,"[{'author_id': '221559', 'role': ''}]",2007,"Diary of a Wimpy Kid (Diary of a Wimpy Kid, #1)"
8087906,2067.0,en-GB,4.26,"[{'author_id': '40563', 'role': ''}]",2011,"River Marked (Mercy Thompson, #6)"
18116,3642.0,eng,4.25,"[{'author_id': '3618', 'role': ''}, {'author_id': '470769', 'role': 'Illustrator'}]",,His Dark Materials (His Dark Materials #1-3)
21394850,1489.0,ara,3.98,"[{'author_id': '8022624', 'role': ''}]",2014,أقوم قيلا
15704458,1470.0,eng,4.16,"[{'author_id': '38550', 'role': ''}]",2013,"Steelheart (Reckoners, #1)"
20705702,2122.0,eng,4.34,"[{'author_id': '21748', 'role': ''}]",2014,"Burn for Me (Hidden Legacy, #1)"
7244,18075.0,eng,4.03,"[{'author_id': '3541', 'role': ''}]",2005,The Poisonwood Bible
3273,7034.0,en-US,4.15,"[{'author_id': '2226', 'role': ''}]",,Moloka'i
25222064,1722.0,eng,4.28,"[{'author_id': '221559', 'role': ''}]",2015,"Old School (Diary of a Wimpy Kid, #10)"
7108001,10031.0,en-US,3.70,"[{'author_id': '169377', 'role': ''}]",2010,Abraham Lincoln: Vampire Hunter
13112915,1607.0,eng,3.85,"[{'author_id': '5351847', 'role': ''}]",2013,In the Shadow of Blackbirds
13353667,3662.0,en-GB,3.43,"[{'author_id': '3780', 'role': ''}, {'author_id': '8213', 'role': ''}]",2012,Zoo
828084,1635.0,eng,4.00,"[{'author_id': '5414', 'role': ''}]",,Pictures of Hollis Woods
611298,3134.0,en-US,3.91,"[{'author_id': '6649', 'role': 'Contributor/Editor'}, {'author_id': '3117431', 'role': 'Contributor/Editor'}, {'author_id': '6648', 'role': 'Contributor/Editor'}, {'author_id': '3117430', 'role': 'Contributor/Editor'}, {'author_id': '3605493', 'role': 'Contributor'}, {'author_id': '7074503', 'role': 'Contributor'}, {'author_id': '7074504', 'role': 'Contributor'}, {'author_id': '1979088', 'role': 'Contributor'}, {'author_id': '704090', 'role': 'Contributor'}, {'author_id': '206247', 'role': 'Contributor'}, {'author_id': '7074501', 'role': 'Contributor'}, {'author_id': '7074502', 'role': 'Contributor'}, {'author_id': '4770274', 'role': 'Contributor'}, {'author_id': '6558048', 'role': 'Contributor'}]",2007,I Am America
18339743,1558.0,eng,3.44,"[{'author_id': '174088', 'role': ''}]",2014,Bittersweet
10766509,8408.0,en-US,3.90,"[{'author_id': '2345', 'role': ''}]",2011,The Best of Me
3388,1655.0,eng,3.95,"[{'author_id': '2313', 'role': ''}]",1995,Corelli's Mandolin
28954189,2904.0,eng,4.30,"[{'author_id': '19564', 'role': ''}]",2016,"Scythe (Arc of a Scythe, #1)"
22571540,3273.0,eng,3.85,"[{'author_id': '24689', 'role': ''}]",2015,The Stranger
1379961,9122.0,eng,4.01,"[{'author_id': '211268', 'role': ''}]",2008,People of the Book
85266,1507.0,en-US,3.79,"[{'author_id': '630', 'role': ''}]",2003,"The Da Vinci Code (Robert Langdon, #2)"
1713426,3231.0,en-US,4.10,"[{'author_id': '788461', 'role': ''}]",2008,Predictably Irrational: The Hidden Forces That Shape Our Decisions
1934,13723.0,eng,4.04,"[{'author_id': '1315', 'role': ''}]",2004,"Little Women (Little Women, #1)"
6365221,3232.0,eng,3.17,"[{'author_id': '2885514', 'role': ''}]",2009,Mennonite in a Little Black Dress: A Memoir of Going Home
23301545,2967.0,eng,3.90,"[{'author_id': '1221698', 'role': ''}, {'author_id': '59749', 'role': 'Illustrator'}]",2014,The Sleeper and the Spindle
2364284,1814.0,ara,4.10,"[{'author_id': '5835922', 'role': ''}, {'author_id': '4273240', 'role': ''}]",2006,أولاد حارتنا
15944406,2939.0,eng,3.70,"[{'author_id': '25422', 'role': ''}, {'author_id': '4281427', 'role': 'Illustrator'}]",2013,Doll Bones
7243142,2943.0,eng,4.42,"[{'author_id': '25052', 'role': ''}]",2010,"Keys to the Demon Prison (Fablehaven, #5)"
10757806,1655.0,en-US,3.89,"[{'author_id': '19093', 'role': ''}]",2011,How to Save a Life
7766027,3136.0,en-CA,4.02,"[{'author_id': '150484', 'role': ''}]",2012,"I Hunt Killers (Jasper Dent, #1)"
6388432,3205.0,ara,3.82,"[{'author_id': '566', 'role': ''}, {'author_id': '1986561', 'role': ''}, {'author_id': '2898684', 'role': 'Translator'}]",2010,الخيميائي
25489134,3060.0,eng,4.14,"[{'author_id': '13922215', 'role': ''}]",2017,The Bear and the Nightingale (The Winternight Trilogy #1)
7144,8138.0,eng,4.19,"[{'author_id': '3137322', 'role': ''}, {'author_id': '10837', 'role': 'Translator'}]",2002,Crime and Punishment
13253276,3599.0,en-CA,4.17,"[{'author_id': '4637369', 'role': ''}]",2013,"Through the Ever Night (Under the Never Sky, #2)"
764073,1807.0,eng,3.70,"[{'author_id': '4464', 'role': ''}]",,When the Emperor Was Divine
256683,43280.0,eng,4.12,"[{'author_id': '150038', 'role': ''}]",2007,"City of Bones (The Mortal Instruments, #1)"
18143950,6585.0,eng,4.32,"[{'author_id': '5430144', 'role': ''}]",2014,"Maybe Someday (Maybe, #1)"
11699349,1529.0,eng,4.22,"[{'author_id': '1904055', 'role': ''}]",2012,The Lions of Little Rock
5360,2987.0,eng,3.67,"[{'author_id': '721', 'role': ''}]",2004,A Painted House
5364,9795.0,eng,4.31,"[{'author_id': '3617', 'role': ''}, {'author_id': '920654', 'role': 'Translator'}, {'author_id': '15053448', 'role': 'Narrator'}]",2001,"Dragonfly in Amber (Outlander, #2)"
12326627,2007.0,eng,3.85,"[{'author_id': '9987', 'role': ''}]",2013,"The White Princess (The Plantagenet and Tudor Novels, #5)"
7821447,5599.0,,3.98,"[{'author_id': '3406353', 'role': ''}]",2010,Sh*t My Dad Says
29983711,1535.0,eng,4.18,"[{'author_id': '378209', 'role': ''}]",2017,Pachinko
58077,2006.0,eng,3.85,"[{'author_id': '17061', 'role': ''}]",,"Grave Sight (Harper Connelly, #1)"
17927395,18765.0,eng,4.71,"[{'author_id': '3433047', 'role': ''}]",2016,"A Court of Mist and Fury (A Court of Thorns and Roses, #2)"
8537327,3537.0,eng,4.09,"[{'author_id': '4106652', 'role': ''}]",2011,Inside Out & Back Again
21569527,3340.0,eng,4.32,"[{'author_id': '123463', 'role': ''}]",2015,"The Heart of Betrayal (The Remnant Chronicles, #2)"
21412400,2263.0,eng,3.58,"[{'author_id': '65678', 'role': ''}]",2015,The First Bad Man
42898,3428.0,eng,4.30,"[{'author_id': '20248', 'role': ''}]",2007,"Lover Revealed (Black Dagger Brotherhood, #4)"
42899,9515.0,eng,4.21,"[{'author_id': '20248', 'role': ''}]",2005,"Dark Lover (Black Dagger Brotherhood, #1)"
30072,1457.0,eng,3.67,"[{'author_id': '16967', 'role': ''}]",2007,The Brief History of the Dead
16073738,4263.0,eng,4.12,"[{'author_id': '6551005', 'role': ''}]",2013,"Tangled (Tangled, #1)"
